LocationId,LocationZip,LocationState,LocationCity,CountryId
8750,20354,Hamburg,Hamburg,4
8751,20354,Hamburg,Hamburg,4
8752,95010,Bayern,Hof,4
8753,B29 6SL,England,Birmingham,5
8754,SW1P 2NU,England,London,5
8755,WA3,England,Watford,5
8756,EM15,England,Esher-Molesey,5
8757,TY31,England,Runcorn,5
8758,LA1 1LN,England,Lancaster,5
8759,WA1 4SY,England,Woolston,5
8760,NT20,England,Newcastle_upon_Tyne,5
8761,AS23,England,Stoke-on-Trent,5
8762,WA3,England,Watford,5
8763,GL50,England,Cheltenham,5
8764,OX16 8RS,England,Oxon,5
8765,OX1,England,Oxford,5
8766,PB12,England,Peterborough,5
8767,W10 6BL,England,London,5
8768,WA1,England,Warrington,5
8769,RG41 1QW,England,Wokingham,5
8770,HP10 9QY,England,High_Wycombe,5
8771,L4 4HB,England,Liverpool,5
8772,SW1P 2NU,England,London,5
8773,YO15,England,York,5
8774,GA10,England,Gateshead,5
8775,YO15,England,York,5
8776,MK8 8DF,England,Milton_Keynes,5
8777,NT20,England,Newcastle_upon_Tyne,5
8778,SW8 1XD,England,London,5
8779,W1Y 3RA,England,London,5
8780,GA10,England,Gateshead,5
8781,KB9,England,Kirkby,5
8782,WA3,England,Watford,5
8783,L4 4HB,England,Liverpool,5
8784,RH15 9UD,England,West_Sussex,5
8785,WA3,England,Watford,5
8786,Y03 4TN,England,York,5
8787,Y03 4TN,England,York,5
8788,PB12,England,Peterborough,5
8789,SW8 1XD,England,London,5
8790,KB9,England,Kirkby,5
8791,WA3 7BH,England,Warrington,5
8792,EM15,England,Esher-Molesey,5
8793,W1X3SE,England,London,5
8794,OX1,England,Oxford,5
8795,W1V 5RN,England,London,5
8796,W1V 5RN,England,London,5
8797,TY31,England,Runcorn,5
8798,WA3 7BH,England,Warrington,5
8799,NT20,England,Newcastle_upon_Tyne,5
8800,Y03 4TN,England,York,5
8801,RG11 5TP,England,Berkshire,5
8802,W1Y 3RA,England,London,5
8803,OX14 4SE,England,Oxford,5
8804,RG7 5H7,England,Reading,5
8805,EM15,England,Esher-Molesey,5
8806,WA1,England,Warrington,5
8807,Y03 4TN,England,York,5
8808,WA1 4SY,England,Woolston,5
8809,SW19 3RU,England,London,5
8810,SE1 8HL,England,London,5
8811,SL4 1RH,England,Berks,5
8812,GL50,England,Cheltenham,5
8813,RH15 9UD,England,West_Sussex,5
8814,WA1 4SY,England,Woolston,5
8815,RH15 9UD,England,West_Sussex,5
8816,LE18,England,Leeds,5
8817,WA3 7BH,England,Warrington,5
8818,RG11 5TP,England,Berkshire,5
8819,CM11,England,Billericay,5
8820,Y03 4TN,England,York,5
8821,W1Y 3RA,England,London,5
8822,TY31,England,Runcorn,5
8823,C2H 7AU,England,London,5
8824,RG41 1QW,England,Wokingham,5
8825,Y024 1GF,England,York,5
8826,AS23,England,Stoke-on-Trent,5
8827,RG11 5TP,England,Berkshire,5
8828,LA1 1LN,England,Lancaster,5
8829,MK8 8ZD,England,Milton_Keynes,5
8830,RG41 1QW,England,Wokingham,5
8831,SE1 8HL,England,London,5
8832,LA1 1LN,England,Lancaster,5
8833,AS23,England,Stoke-on-Trent,5
8834,SE1 8HL,England,London,5
8835,LE18,England,Leeds,5
8836,W1N 9FA,England,London,5
8837,SL67RJ,England,Maidenhead,5
8838,SW19 3RU,England,London,5
8839,LE18,England,Leeds,5
8840,KB9,England,Kirkby,5
8841,W1N 9FA,England,London,5
8842,CB4 4BZ,England,Cambridge,5
8843,W1N 9FA,England,London,5
8844,RG11 5TP,England,Berkshire,5
8845,GL50,England,Cheltenham,5
8846,PE17,England,Bury,5
8847,MK8 8DF,England,Milton_Keynes,5
8848,MK8 8ZD,England,Milton_Keynes,5
8849,SW8 1XD,England,London,5
8850,LE18,England,Leeds,5
8851,EM15,England,Esher-Molesey,5
8852,OX14 4SE,England,Oxford,5
8853,WA1 4SY,England,Woolston,5
8854,CM11,England,Billericay,5
8855,RG12 8TB,England,Bracknell,5
8856,PB12,England,Peterborough,5
8857,KB9,England,Kirkby,5
8858,PB12,England,Peterborough,5
8859,AS23,England,Stoke-on-Trent,5
8860,SL4 1RH,England,Berks,5
8861,RG12 8TB,England,Bracknell,5
8862,W1N 9FA,England,London,5
8863,RH15 9UD,England,West_Sussex,5
8864,SW6 SBY,England,London,5
8865,W10 6BL,England,London,5
8866,PE17,England,Bury,5
8867,CB4 4BZ,England,Cambridge,5
8868,GL7 1RY,England,Gloucestershire,5
8869,W1V 5RN,England,London,5
8870,EC1R 0DU,England,London,5
8871,W1V 5RN,England,London,5
8872,OX1,England,Oxford,5
8873,WA1,England,Warrington,5
8874,RG12 8TB,England,Bracknell,5
8875,C2H 7AU,England,London,5
8876,YO15,England,York,5
8877,SW6 SBY,England,London,5
8878,Y03 4TN,England,York,5
8879,SW6 SBY,England,London,5
8880,TY31,England,Runcorn,5
8881,NT20,England,Newcastle_upon_Tyne,5
8882,LE18,England,Leeds,5
8883,W1N 9FA,England,London,5
8884,CM11,England,Billericay,5
8885,SW8 1XD,England,London,5
8886,SW8 4BG,England,London,5
8887,SL4 1RH,England,Berks,5
8888,KB9,England,Kirkby,5
8889,EM15,England,Esher-Molesey,5
8890,L4 4HB,England,Liverpool,5
8891,W1V 5RN,England,London,5
8892,WA3,England,Watford,5
8893,Y03 4TN,England,York,5
8894,NT20,England,Newcastle_upon_Tyne,5
8895,MK8 8ZD,England,Milton_Keynes,5
8896,W1Y 3RA,England,London,5
8897,GL50,England,Cheltenham,5
8898,GL7 1RY,England,Gloucestershire,5
8899,Y024 1GF,England,York,5
8900,MK8 8ZD,England,Milton_Keynes,5
8901,RH15 9UD,England,West_Sussex,5
8902,OX1,England,Oxford,5
8903,AS23,England,Stoke-on-Trent,5
8904,GA10,England,Gateshead,5
8905,OX16 8RS,England,Oxon,5
8906,YO15,England,York,5
8907,GL7 1RY,England,Gloucestershire,5
8908,AS23,England,Stoke-on-Trent,5
8909,RH15 9UD,England,West_Sussex,5
8910,PE17,England,Bury,5
8911,AS23,England,Stoke-on-Trent,5
8912,PB12,England,Peterborough,5
8913,EM15,England,Esher-Molesey,5
8914,W1X3SE,England,London,5
8915,PB12,England,Peterborough,5
8916,SL4 1RH,England,Berks,5
8917,OX1,England,Oxford,5
8918,SW6 SBY,England,London,5
8919,CB4 4BZ,England,Cambridge,5
8920,SW8 4BG,England,London,5
8921,W1X3SE,England,London,5
8922,GL50,England,Cheltenham,5
8923,SE1 8HL,England,London,5
8924,W1N 9FA,England,London,5
8925,NT20,England,Newcastle_upon_Tyne,5
8926,AS23,England,Stoke-on-Trent,5
8927,WA3 7BH,England,Warrington,5
8928,NT20,England,Newcastle_upon_Tyne,5
8929,B29 6SL,England,Birmingham,5
8930,PE17,England,Bury,5
8931,CB4 4BZ,England,Cambridge,5
8932,SW19 3RU,England,London,5
8933,MK8 8ZD,England,Milton_Keynes,5
8934,KB9,England,Kirkby,5
8935,AS23,England,Stoke-on-Trent,5
8936,SL4 1RH,England,Berks,5
8937,PB12,England,Peterborough,5
8938,E17 6JF,England,London,5
8939,PB12,England,Peterborough,5
8940,PE17,England,Bury,5
8941,WA3,England,Watford,5
8942,Y03 4TN,England,York,5
8943,WA3,England,Watford,5
8944,B29 6SL,England,Birmingham,5
8945,LE18,England,Leeds,5
8946,OX1,England,Oxford,5
8947,SW19 3RU,England,London,5
8948,NT20,England,Newcastle_upon_Tyne,5
8949,C2H 7AU,England,London,5
8950,W1V 5RN,England,London,5
8951,GA10,England,Gateshead,5
8952,RG12 8TB,England,Bracknell,5
8953,C2H 7AU,England,London,5
8954,W1Y 3RA,England,London,5
8955,CM11,England,Billericay,5
8956,EM15,England,Esher-Molesey,5
8957,Y024 1GF,England,York,5
8958,L4 4HB,England,Liverpool,5
8959,WA1,England,Warrington,5
8960,SW8 1XD,England,London,5
8961,W10 6BL,England,London,5
8962,L4 4HB,England,Liverpool,5
8963,YO15,England,York,5
8964,WA1,England,Warrington,5
8965,PB12,England,Peterborough,5
8966,YO15,England,York,5
8967,SW8 4BG,England,London,5
8968,KB9,England,Kirkby,5
8969,SL4 1RH,England,Berks,5
8970,PE17,England,Bury,5
8971,GL50,England,Cheltenham,5
8972,KB9,England,Kirkby,5
8973,PE17,England,Bury,5
8974,YO15,England,York,5
8975,Y024 1GF,England,York,5
8976,GL50,England,Cheltenham,5
8977,OX16 8RS,England,Oxon,5
8978,GA10,England,Gateshead,5
8979,KB9,England,Kirkby,5
8980,RG7 5H7,England,Reading,5
8981,GL7 1RY,England,Gloucestershire,5
8982,LA1 1LN,England,Lancaster,5
8983,LE18,England,Leeds,5
8984,W1N 9FA,England,London,5
8985,WA3 7BH,England,Warrington,5
8986,CM11,England,Billericay,5
8987,RG41 1QW,England,Wokingham,5
8988,W1X3SE,England,London,5
8989,CM11,England,Billericay,5
8990,RG7 5H7,England,Reading,5
8991,RG12 8TB,England,Bracknell,5
8992,SW6 SBY,England,London,5
8993,W1N 9FA,England,London,5
8994,EM15,England,Esher-Molesey,5
8995,EC1R 0DU,England,London,5
8996,SW19 3RU,England,London,5
8997,MK8 8ZD,England,Milton_Keynes,5
8998,HP10 9QY,England,High_Wycombe,5
8999,SW19 3RU,England,London,5
9000,W10 6BL,England,London,5
9001,PB12,England,Peterborough,5
9002,SL4 1RH,England,Berks,5
9003,B29 6SL,England,Birmingham,5
9004,RG11 5TP,England,Berkshire,5
9005,RG7 5H7,England,Reading,5
9006,L4 4HB,England,Liverpool,5
9007,GL50,England,Cheltenham,5
9008,CM11,England,Billericay,5
9009,YO15,England,York,5
9010,EC1R 0DU,England,London,5
9011,W1X3SE,England,London,5
9012,RG7 5H7,England,Reading,5
9013,CM11,England,Billericay,5
9014,W10 6BL,England,London,5
9015,GA10,England,Gateshead,5
9016,W1V 5RN,England,London,5
9017,SE1 8HL,England,London,5
9018,AS23,England,Stoke-on-Trent,5
9019,GL50,England,Cheltenham,5
9020,OX1,England,Oxford,5
9021,E17 6JF,England,London,5
9022,EC1R 0DU,England,London,5
9023,W10 6BL,England,London,5
9024,NT20,England,Newcastle_upon_Tyne,5
9025,AS23,England,Stoke-on-Trent,5
9026,W1X3SE,England,London,5
9027,EM15,England,Esher-Molesey,5
9028,W1X3SE,England,London,5
9029,GA10,England,Gateshead,5
9030,TY31,England,Runcorn,5
9031,LE18,England,Leeds,5
9032,GA10,England,Gateshead,5
9033,Y024 1GF,England,York,5
9034,Y03 4TN,England,York,5
9035,SL4 1RH,England,Berks,5
9036,WA3,England,Watford,5
9037,CM11,England,Billericay,5
9038,LE18,England,Leeds,5
9039,SW1P 2NU,England,London,5
9040,SW8 4BG,England,London,5
9041,WA1,England,Warrington,5
9042,WA1,England,Warrington,5
9043,OX16 8RS,England,Oxon,5
9044,WA1 4SY,England,Woolston,5
9045,W1X3SE,England,London,5
9046,BD1 4SJ,England,W._York,5
9047,HP10 9QY,England,High_Wycombe,5
9048,LA1 1LN,England,Lancaster,5
9049,WA1,England,Warrington,5
9050,PE17,England,Bury,5
9051,OX16 8RS,England,Oxon,5
9052,Y024 1GF,England,York,5
9053,BD1 4SJ,England,W._York,5
9054,CM11,England,Billericay,5
9055,CB4 4BZ,England,Cambridge,5
9056,E17 6JF,England,London,5
9057,GA10,England,Gateshead,5
9058,W1N 9FA,England,London,5
9059,PB12,England,Peterborough,5
9060,CM11,England,Billericay,5
9061,W1N 9FA,England,London,5
9062,PB12,England,Peterborough,5
9063,WA1,England,Warrington,5
9064,W1N 9FA,England,London,5
9065,B29 6SL,England,Birmingham,5
9066,MK8 8DF,England,Milton_Keynes,5
9067,YO15,England,York,5
9068,WA1 4SY,England,Woolston,5
9069,RH15 9UD,England,West_Sussex,5
9070,B29 6SL,England,Birmingham,5
9071,TY31,England,Runcorn,5
9072,MK8 8DF,England,Milton_Keynes,5
9073,WA3,England,Watford,5
9074,PE17,England,Bury,5
9075,E17 6JF,England,London,5
9076,PB12,England,Peterborough,5
9077,W1Y 3RA,England,London,5
9078,WA1 4SY,England,Woolston,5
9079,EM15,England,Esher-Molesey,5
9080,OX14 4SE,England,Oxford,5
9081,Y03 4TN,England,York,5
9082,KB9,England,Kirkby,5
9083,NT20,England,Newcastle_upon_Tyne,5
9084,OX14 4SE,England,Oxford,5
9085,EC1R 0DU,England,London,5
9086,GA10,England,Gateshead,5
9087,LE18,England,Leeds,5
9088,NT20,England,Newcastle_upon_Tyne,5
9089,W10 6BL,England,London,5
9090,W1V 5RN,England,London,5
9091,Y024 1GF,England,York,5
9092,RG12 8TB,England,Bracknell,5
9093,NT20,England,Newcastle_upon_Tyne,5
9094,SE1 8HL,England,London,5
9095,PE17,England,Bury,5
9096,MK8 8ZD,England,Milton_Keynes,5
9097,TY31,England,Runcorn,5
9098,RG7 5H7,England,Reading,5
9099,E17 6JF,England,London,5
9100,SE1 8HL,England,London,5
9101,WA3,England,Watford,5
9102,PE17,England,Bury,5
9103,GL7 1RY,England,Gloucestershire,5
9104,GL50,England,Cheltenham,5
9105,SW8 1XD,England,London,5
9106,SW8 4BG,England,London,5
9107,GA10,England,Gateshead,5
9108,BD1 4SJ,England,W._York,5
9109,WA1,England,Warrington,5
9110,WA1,England,Warrington,5
9111,SL4 1RH,England,Berks,5
9112,HP10 9QY,England,High_Wycombe,5
9113,W1Y 3RA,England,London,5
9114,NT20,England,Newcastle_upon_Tyne,5
9115,PE17,England,Bury,5
9116,OX1,England,Oxford,5
9117,TY31,England,Runcorn,5
9118,SL4 1RH,England,Berks,5
9119,RG7 5H7,England,Reading,5
9120,AS23,England,Stoke-on-Trent,5
9121,HP10 9QY,England,High_Wycombe,5
9122,WA1,England,Warrington,5
9123,SW19 3RU,England,London,5
9124,GA10,England,Gateshead,5
9125,PE17,England,Bury,5
9126,KB9,England,Kirkby,5
9127,EC1R 0DU,England,London,5
9128,SW8 4BG,England,London,5
9129,B29 6SL,England,Birmingham,5
9130,SL4 1RH,England,Berks,5
9131,SW1P 2NU,England,London,5
9132,EC1R 0DU,England,London,5
9133,TY31,England,Runcorn,5
9134,LA1 1LN,England,Lancaster,5
9135,SW19 3RU,England,London,5
9136,OX14 4SE,England,Oxford,5
9137,B29 6SL,England,Birmingham,5
9138,CB4 4BZ,England,Cambridge,5
9139,E17 6JF,England,London,5
9140,OX14 4SE,England,Oxford,5
9141,MK8 8ZD,England,Milton_Keynes,5
9142,GL7 1RY,England,Gloucestershire,5
9143,E17 6JF,England,London,5
9144,SW8 4BG,England,London,5
9145,GL7 1RY,England,Gloucestershire,5
9146,GA10,England,Gateshead,5
9147,CB4 4BZ,England,Cambridge,5
9148,GL50,England,Cheltenham,5
9149,KB9,England,Kirkby,5
9150,LE18,England,Leeds,5
9151,C2H 7AU,England,London,5
9152,AS23,England,Stoke-on-Trent,5
9153,CM11,England,Billericay,5
9154,B29 6SL,England,Birmingham,5
9155,KB9,England,Kirkby,5
9156,RG11 5TP,England,Berkshire,5
9157,GA10,England,Gateshead,5
9158,Y024 1GF,England,York,5
9159,LE18,England,Leeds,5
9160,MK8 8DF,England,Milton_Keynes,5
9161,BD1 4SJ,England,W._York,5
9162,CM11,England,Billericay,5
9163,LE18,England,Leeds,5
9164,AS23,England,Stoke-on-Trent,5
9165,WA1 4SY,England,Woolston,5
9166,AS23,England,Stoke-on-Trent,5
9167,SW8 1XD,England,London,5
9168,WA1 4SY,England,Woolston,5
9169,E17 6JF,England,London,5
9170,Y03 4TN,England,York,5
9171,EC1R 0DU,England,London,5
9172,NT20,England,Newcastle_upon_Tyne,5
9173,PE17,England,Bury,5
9174,CB4 4BZ,England,Cambridge,5
9175,TY31,England,Runcorn,5
9176,EM15,England,Esher-Molesey,5
9177,OX14 4SE,England,Oxford,5
9178,LA1 1LN,England,Lancaster,5
9179,CM11,England,Billericay,5
9180,OX1,England,Oxford,5
9181,SW1P 2NU,England,London,5
9182,SL67RJ,England,Maidenhead,5
9183,SW1P 2NU,England,London,5
9184,CM11,England,Billericay,5
9185,W1X3SE,England,London,5
9186,OX1,England,Oxford,5
9187,L4 4HB,England,Liverpool,5
9188,RG41 1QW,England,Wokingham,5
9189,WA1,England,Warrington,5
9190,SW19 3RU,England,London,5
9191,WA3 7BH,England,Warrington,5
9192,RG24 8PL,England,Basingstoke_Hants,5
9193,PE17,England,Bury,5
9194,NT20,England,Newcastle_upon_Tyne,5
9195,BD1 4SJ,England,W._York,5
9196,SW1P 2NU,England,London,5
9197,WA1,England,Warrington,5
9198,RG11 5TP,England,Berkshire,5
9199,W10 6BL,England,London,5
9200,C2H 7AU,England,London,5
9201,W10 6BL,England,London,5
9202,WA3,England,Watford,5
9203,WA1 4SY,England,Woolston,5
9204,OX16 8RS,England,Oxon,5
9205,EM15,England,Esher-Molesey,5
9206,YO15,England,York,5
9207,GA10,England,Gateshead,5
9208,W1X3SE,England,London,5
9209,PB12,England,Peterborough,5
9210,B29 6SL,England,Birmingham,5
9211,GL7 1RY,England,Gloucestershire,5
9212,L4 4HB,England,Liverpool,5
9213,KB9,England,Kirkby,5
9214,LE18,England,Leeds,5
9215,AS23,England,Stoke-on-Trent,5
9216,PB12,England,Peterborough,5
9217,SW8 4BG,England,London,5
9218,AS23,England,Stoke-on-Trent,5
9219,W1X3SE,England,London,5
9220,WA3,England,Watford,5
9221,WA1,England,Warrington,5
9222,RG11 5TP,England,Berkshire,5
9223,HP10 9QY,England,High_Wycombe,5
9224,Y03 4TN,England,York,5
9225,OX16 8RS,England,Oxon,5
9226,Y024 1GF,England,York,5
9227,NT20,England,Newcastle_upon_Tyne,5
9228,GA10,England,Gateshead,5
9229,WA3,England,Watford,5
9230,MK8 8DF,England,Milton_Keynes,5
9231,OX1,England,Oxford,5
9232,MK8 8DF,England,Milton_Keynes,5
9233,GL50,England,Cheltenham,5
9234,W1X3SE,England,London,5
9235,L4 4HB,England,Liverpool,5
9236,MK8 8ZD,England,Milton_Keynes,5
9237,OX14 4SE,England,Oxford,5
9238,E17 6JF,England,London,5
9239,WA1,England,Warrington,5
9240,NT20,England,Newcastle_upon_Tyne,5
9241,MK8 8DF,England,Milton_Keynes,5
9242,SL4 1RH,England,Berks,5
9243,W1N 9FA,England,London,5
9244,WA1,England,Warrington,5
9245,SW6 SBY,England,London,5
9246,AS23,England,Stoke-on-Trent,5
9247,YO15,England,York,5
9248,WA3,England,Watford,5
9249,YO15,England,York,5
9250,L4 4HB,England,Liverpool,5
9251,OX1,England,Oxford,5
9252,C2H 7AU,England,London,5
9253,TY31,England,Runcorn,5
9254,WA3,England,Watford,5
9255,OX1,England,Oxford,5
9256,GL50,England,Cheltenham,5
9257,NT20,England,Newcastle_upon_Tyne,5
9258,WA1 4SY,England,Woolston,5
9259,GL50,England,Cheltenham,5
9260,HP10 9QY,England,High_Wycombe,5
9261,CB4 4BZ,England,Cambridge,5
9262,SW1P 2NU,England,London,5
9263,TY31,England,Runcorn,5
9264,KB9,England,Kirkby,5
9265,HP10 9QY,England,High_Wycombe,5
9266,SL67RJ,England,Maidenhead,5
9267,MK8 8ZD,England,Milton_Keynes,5
9268,SW19 3RU,England,London,5
9269,EM15,England,Esher-Molesey,5
9270,YO15,England,York,5
9271,LE18,England,Leeds,5
9272,RG12 8TB,England,Bracknell,5
9273,MK8 8ZD,England,Milton_Keynes,5
9274,RG41 1QW,England,Wokingham,5
9275,WA1,England,Warrington,5
9276,TY31,England,Runcorn,5
9277,RG41 1QW,England,Wokingham,5
9278,SW8 1XD,England,London,5
9279,W1Y 3RA,England,London,5
9280,W1V 5RN,England,London,5
9281,PB12,England,Peterborough,5
9282,SE1 8HL,England,London,5
9283,RG7 5H7,England,Reading,5
9284,RG11 5TP,England,Berkshire,5
9285,EM15,England,Esher-Molesey,5
9286,GL50,England,Cheltenham,5
9287,WA1,England,Warrington,5
9288,SE1 8HL,England,London,5
9289,KB9,England,Kirkby,5
9290,NT20,England,Newcastle_upon_Tyne,5
9291,LE18,England,Leeds,5
9292,OX1,England,Oxford,5
9293,WA1,England,Warrington,5
9294,MK8 8ZD,England,Milton_Keynes,5
9295,WA3 7BH,England,Warrington,5
9296,RH15 9UD,England,West_Sussex,5
9297,W1N 9FA,England,London,5
9298,SW1P 2NU,England,London,5
9299,GA10,England,Gateshead,5
9300,W10 6BL,England,London,5
9301,AS23,England,Stoke-on-Trent,5
9302,BD1 4SJ,England,W._York,5
9303,L4 4HB,England,Liverpool,5
9304,SW6 SBY,England,London,5
9305,AS23,England,Stoke-on-Trent,5
9306,OX14 4SE,England,Oxford,5
9307,WA3 7BH,England,Warrington,5
9308,CM11,England,Billericay,5
9309,CM11,England,Billericay,5
9310,TY31,England,Runcorn,5
9311,RH15 9UD,England,West_Sussex,5
9312,SE1 8HL,England,London,5
9313,YO15,England,York,5
9314,SL4 1RH,England,Berks,5
9315,SW6 SBY,England,London,5
9316,OX1,England,Oxford,5
9317,SL4 1RH,England,Berks,5
9318,OX1,England,Oxford,5
9319,MK8 8ZD,England,Milton_Keynes,5
9320,WA3 7BH,England,Warrington,5
9321,PE17,England,Bury,5
9322,RG7 5H7,England,Reading,5
9323,WA3,England,Watford,5
9324,PE17,England,Bury,5
9325,NT20,England,Newcastle_upon_Tyne,5
9326,C2H 7AU,England,London,5
9327,GL7 1RY,England,Gloucestershire,5
9328,TY31,England,Runcorn,5
9329,PE17,England,Bury,5
9330,RG7 5H7,England,Reading,5
9331,TY31,England,Runcorn,5
9332,RG12 8TB,England,Bracknell,5
9333,B29 6SL,England,Birmingham,5
9334,WA1,England,Warrington,5
9335,RH15 9UD,England,West_Sussex,5
9336,GL50,England,Cheltenham,5
9337,Y024 1GF,England,York,5
9338,YO15,England,York,5
9339,MK8 8ZD,England,Milton_Keynes,5
9340,CM11,England,Billericay,5
9341,LA1 1LN,England,Lancaster,5
9342,AS23,England,Stoke-on-Trent,5
9343,EC1R 0DU,England,London,5
9344,CB4 4BZ,England,Cambridge,5
9345,YO15,England,York,5
9346,SW1P 2NU,England,London,5
9347,SW8 1XD,England,London,5
9348,CM11,England,Billericay,5
9349,GL7 1RY,England,Gloucestershire,5
9350,W1Y 3RA,England,London,5
9351,EC1R 0DU,England,London,5
9352,RH15 9UD,England,West_Sussex,5
9353,EM15,England,Esher-Molesey,5
9354,WA3 7BH,England,Warrington,5
9355,LE18,England,Leeds,5
9356,OX1,England,Oxford,5
9357,NT20,England,Newcastle_upon_Tyne,5
9358,RG12 8TB,England,Bracknell,5
9359,NT20,England,Newcastle_upon_Tyne,5
9360,C2H 7AU,England,London,5
9361,RG12 8TB,England,Bracknell,5
9362,MK8 8DF,England,Milton_Keynes,5
9363,GL50,England,Cheltenham,5
9364,WA3,England,Watford,5
9365,RH15 9UD,England,West_Sussex,5
9366,SW8 4BG,England,London,5
9367,SL67RJ,England,Maidenhead,5
9368,OX14 4SE,England,Oxford,5
9369,RG7 5H7,England,Reading,5
9370,B29 6SL,England,Birmingham,5
9371,PB12,England,Peterborough,5
9372,TY31,England,Runcorn,5
9373,PE17,England,Bury,5
9374,W1Y 3RA,England,London,5
9375,OX1,England,Oxford,5
9376,TY31,England,Runcorn,5
9377,PB12,England,Peterborough,5
9378,L4 4HB,England,Liverpool,5
9379,RG41 1QW,England,Wokingham,5
9380,OX1,England,Oxford,5
9381,TY31,England,Runcorn,5
9382,GL7 1RY,England,Gloucestershire,5
9383,CM11,England,Billericay,5
9384,CM11,England,Billericay,5
9385,SE1 8HL,England,London,5
9386,SL67RJ,England,Maidenhead,5
9387,NT20,England,Newcastle_upon_Tyne,5
9388,GA10,England,Gateshead,5
9389,Y03 4TN,England,York,5
9390,AS23,England,Stoke-on-Trent,5
9391,C2H 7AU,England,London,5
9392,SW19 3RU,England,London,5
9393,WA3,England,Watford,5
9394,RG41 1QW,England,Wokingham,5
9395,W1N 9FA,England,London,5
9396,TY31,England,Runcorn,5
9397,OX16 8RS,England,Oxon,5
9398,GA10,England,Gateshead,5
9399,EM15,England,Esher-Molesey,5
9400,YO15,England,York,5
9401,YO15,England,York,5
9402,CM11,England,Billericay,5
9403,NT20,England,Newcastle_upon_Tyne,5
9404,PB12,England,Peterborough,5
9405,KB9,England,Kirkby,5
9406,NT20,England,Newcastle_upon_Tyne,5
9407,OX1,England,Oxford,5
9408,RG41 1QW,England,Wokingham,5
9409,YO15,England,York,5
9410,SL4 1RH,England,Berks,5
9411,SW8 1XD,England,London,5
9412,RG12 8TB,England,Bracknell,5
9413,WA3,England,Watford,5
9414,L4 4HB,England,Liverpool,5
9415,SW8 4BG,England,London,5
9416,SL67RJ,England,Maidenhead,5
9417,SW19 3RU,England,London,5
9418,RG11 5TP,England,Berkshire,5
9419,SE1 8HL,England,London,5
9420,SW6 SBY,England,London,5
9421,WA3,England,Watford,5
9422,W1V 5RN,England,London,5
9423,RG11 5TP,England,Berkshire,5
9424,PE17,England,Bury,5
9425,SL67RJ,England,Maidenhead,5
9426,WA1,England,Warrington,5
9427,YO15,England,York,5
9428,WA3 7BH,England,Warrington,5
9429,TY31,England,Runcorn,5
9430,GL7 1RY,England,Gloucestershire,5
9431,EM15,England,Esher-Molesey,5
9432,PB12,England,Peterborough,5
9433,GL7 1RY,England,Gloucestershire,5
9434,WA3,England,Watford,5
9435,Y03 4TN,England,York,5
9436,GL7 1RY,England,Gloucestershire,5
9437,SW8 1XD,England,London,5
9438,PB12,England,Peterborough,5
9439,RG41 1QW,England,Wokingham,5
9440,B29 6SL,England,Birmingham,5
9441,EM15,England,Esher-Molesey,5
9442,EM15,England,Esher-Molesey,5
9443,KB9,England,Kirkby,5
9444,EM15,England,Esher-Molesey,5
9445,RG7 5H7,England,Reading,5
9446,W1V 5RN,England,London,5
9447,SW8 1XD,England,London,5
9448,C2H 7AU,England,London,5
9449,SL67RJ,England,Maidenhead,5
9450,NT20,England,Newcastle_upon_Tyne,5
9451,RG41 1QW,England,Wokingham,5
9452,NT20,England,Newcastle_upon_Tyne,5
9453,Y03 4TN,England,York,5
9454,W10 6BL,England,London,5
9455,GA10,England,Gateshead,5
9456,PB12,England,Peterborough,5
9457,PB12,England,Peterborough,5
9458,MK8 8ZD,England,Milton_Keynes,5
9459,YO15,England,York,5
9460,WA3 7BH,England,Warrington,5
9461,KB9,England,Kirkby,5
9462,WA1 4SY,England,Woolston,5
9463,W1N 9FA,England,London,5
9464,PE17,England,Bury,5
9465,GL50,England,Cheltenham,5
9466,PB12,England,Peterborough,5
9467,SW1P 2NU,England,London,5
9468,SW1P 2NU,England,London,5
9469,WA3,England,Watford,5
9470,W1N 9FA,England,London,5
9471,HP10 9QY,England,High_Wycombe,5
9472,OX16 8RS,England,Oxon,5
9473,WA3,England,Watford,5
9474,SE1 8HL,England,London,5
9475,W1Y 3RA,England,London,5
9476,C2H 7AU,England,London,5
9477,RG12 8TB,England,Bracknell,5
9478,KB9,England,Kirkby,5
9479,PE17,England,Bury,5
9480,SW8 4BG,England,London,5
9481,OX1,England,Oxford,5
9482,NT20,England,Newcastle_upon_Tyne,5
9483,RG12 8TB,England,Bracknell,5
9484,SW6 SBY,England,London,5
9485,RG12 8TB,England,Bracknell,5
9486,LE18,England,Leeds,5
9487,OX16 8RS,England,Oxon,5
9488,WA1 4SY,England,Woolston,5
9489,GA10,England,Gateshead,5
9490,RH15 9UD,England,West_Sussex,5
9491,B29 6SL,England,Birmingham,5
9492,SL67RJ,England,Maidenhead,5
9493,PE17,England,Bury,5
9494,TY31,England,Runcorn,5
9495,WA3 7BH,England,Warrington,5
9496,RH15 9UD,England,West_Sussex,5
9497,EM15,England,Esher-Molesey,5
9498,SW8 4BG,England,London,5
9499,W10 6BL,England,London,5
9500,OX1,England,Oxford,5
9501,SL67RJ,England,Maidenhead,5
9502,SW8 4BG,England,London,5
9503,BD1 4SJ,England,W._York,5
9504,WA3,England,Watford,5
9505,YO15,England,York,5
