SalesAmount,TotalProductCost,ProductStandardCost,UnitPriceDiscountPct,ExtendedAmount,UnitPrice,OrderQuantity,SalesTerritoryId,OrderDate,ProductId,SalesOrderLineId,Channel,SalesOrder,CustomerId,ResellerId
60.56,36.08,12.03,0,60.56,20.19,3,4,20170907,212,44119007,,,-1,648
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,4,20170907,347,44119008,,,-1,648
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,4,20170907,351,44119009,,,-1,648
60.56,36.08,12.03,0,60.56,20.19,3,4,20170907,215,44119010,,,-1,648
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,20170907,350,44119011,,,-1,648
20.19,12.03,12.03,0,20.19,20.19,1,4,20170907,212,44120001,,,-1,75
40.37,24.06,12.03,0,40.37,20.19,2,4,20170907,215,44120002,,,-1,75
86.52,95.17,31.72,0,86.52,28.84,3,4,20170907,229,44120003,,,-1,75
722.59,623.84,623.84,0,722.59,722.59,1,4,20170907,293,44120004,,,-1,75
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,4,20170907,345,44120005,,,-1,75
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,20170907,348,44120006,,,-1,75
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,4,20170907,349,44120007,,,-1,75
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,4,20170907,346,44120008,,,-1,75
722.59,623.84,623.84,0,722.59,722.59,1,4,20170907,307,44120009,,,-1,75
2144.11,1851.08,617.03,0,2144.11,714.7,3,4,20170907,304,44120010,,,-1,75
714.7,617.03,617.03,0,714.7,714.7,1,4,20170907,296,44120011,,,-1,75
15.56,17.12,5.71,0,15.56,5.19,3,4,20170907,223,44120012,,,-1,75
20.19,12.03,12.03,0,20.19,20.19,1,4,20170907,220,44120013,,,-1,75
57.68,63.45,31.72,0,57.68,28.84,2,4,20170907,232,44120014,,,-1,75
57.68,63.45,31.72,0,57.68,28.84,2,4,20170907,235,44120015,,,-1,75
722.59,623.84,623.84,0,722.59,722.59,1,1,20170907,293,44121001,,,-1,169
722.59,623.84,623.84,0,722.59,722.59,1,1,20170907,307,44121002,,,-1,169
18359.95,17209.39,1912.15,0,18359.95,2039.99,9,1,20170907,344,44121003,,,-1,169
2456.1,2120.43,706.81,0,2456.1,818.7,3,1,20170907,292,44121004,,,-1,169
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170907,351,44121005,,,-1,169
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,20170907,347,44121006,,,-1,169
1619.52,1398.19,699.09,0,1619.52,809.76,2,1,20170907,300,44121007,,,-1,169
1429.41,1234.06,617.03,0,1429.41,714.7,2,1,20170907,296,44121008,,,-1,169
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,20170907,345,44121009,,,-1,169
34.2,20.38,3.4,0,34.2,5.7,6,1,20170907,218,44121010,,,-1,169
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170907,349,44121011,,,-1,169
16319.95,15297.24,1912.15,0,16319.95,2039.99,8,1,20170907,346,44121012,,,-1,169
714.7,617.03,617.03,0,714.7,714.7,1,1,20170907,304,44121013,,,-1,169
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,1,20170908,350,44121014,,,-1,169
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,5,20170908,350,44122001,,,-1,369
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,20170908,344,44122002,,,-1,369
874.79,884.71,884.71,0,874.79,874.79,1,2,20170908,316,44123001,,,-1,503
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,20170908,328,44124001,,,-1,3
838.92,826.29,413.15,0,838.92,419.46,2,4,20170908,324,44124002,,,-1,3
28.84,31.72,31.72,0,28.84,28.84,1,4,20170908,235,44124003,,,-1,3
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,20170908,319,44124004,,,-1,3
28.84,31.72,31.72,0,28.84,28.84,1,4,20170908,229,44124005,,,-1,3
178.58,176.2,176.2,0,178.58,178.58,1,4,20170908,253,44124006,,,-1,3
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,20170908,314,44124007,,,-1,3
20.19,12.03,12.03,0,20.19,20.19,1,4,20170908,220,44124008,,,-1,3
419.46,413.15,413.15,0,419.46,419.46,1,4,20170908,338,44124009,,,-1,3
183.94,181.49,181.49,0,183.94,183.94,1,4,20170908,272,44124010,,,-1,3
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,20170908,322,44124011,,,-1,3
183.94,181.49,181.49,0,183.94,183.94,1,4,20170908,270,44124012,,,-1,3
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,20170908,317,44124013,,,-1,3
20.19,12.03,12.03,0,20.19,20.19,1,4,20170908,212,44124014,,,-1,3
419.46,413.15,413.15,0,419.46,419.46,1,4,20170908,334,44124015,,,-1,3
838.92,826.29,413.15,0,838.92,419.46,2,4,20170908,330,44124016,,,-1,3
838.92,826.29,413.15,0,838.92,419.46,2,4,20170908,332,44124017,,,-1,3
367.88,362.97,181.49,0,367.88,183.94,2,4,20170908,262,44124018,,,-1,3
40.37,24.06,12.03,0,40.37,20.19,2,4,20170908,215,44124019,,,-1,3
713.8,704.28,352.14,0,713.8,356.9,2,4,20170908,275,44124020,,,-1,3
20.75,22.82,5.71,0,20.75,5.19,4,4,20170908,223,44124021,,,-1,3
15.56,17.12,5.71,0,15.56,5.19,3,3,20170908,223,44125001,,,-1,238
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,20170908,319,44125002,,,-1,238
838.92,826.29,413.15,0,838.92,419.46,2,3,20170908,326,44125003,,,-1,238
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,1,20170908,349,44126001,,,-1,20
11.4,6.79,3.4,0,11.4,5.7,2,1,20170908,218,44126002,,,-1,20
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,20170908,344,44126003,,,-1,20
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,20170908,345,44126004,,,-1,20
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170908,350,44126005,,,-1,20
17.1,10.19,3.4,0,17.1,5.7,3,1,20170908,219,44126006,,,-1,20
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,20170908,346,44126007,,,-1,20
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,4,20170908,347,44127001,,,-1,608
722.59,623.84,623.84,0,722.59,722.59,1,4,20170908,307,44127002,,,-1,608
4335.57,3743.04,623.84,0,4335.57,722.59,6,4,20170908,293,44127003,,,-1,608
1429.41,1234.06,617.03,0,1429.41,714.7,2,4,20170908,304,44127004,,,-1,608
20.19,12.03,12.03,0,20.19,20.19,1,4,20170908,212,44127005,,,-1,608
40.37,24.06,12.03,0,40.37,20.19,2,4,20170908,220,44127006,,,-1,608
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,4,20170908,351,44127007,,,-1,608
20.19,12.03,12.03,0,20.19,20.19,1,4,20170908,215,44127008,,,-1,608
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,4,20170908,349,44127009,,,-1,608
15.56,17.12,5.71,0,15.56,5.19,3,4,20170908,223,44127010,,,-1,608
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,4,20170908,350,44127011,,,-1,608
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,4,20170908,348,44127012,,,-1,608
57.68,63.45,31.72,0,57.68,28.84,2,4,20170908,232,44127013,,,-1,608
28.84,31.72,31.72,0,28.84,28.84,1,4,20170908,235,44127014,,,-1,608
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,4,20170908,345,44127015,,,-1,608
28.5,16.98,3.4,0,28.5,5.7,5,4,20170908,218,44127016,,,-1,608
3274.8,2827.24,706.81,0,3274.8,818.7,4,4,20170909,292,44127017,,,-1,608
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,4,20170909,346,44127018,,,-1,608
1619.52,1398.19,699.09,0,1619.52,809.76,2,4,20170909,300,44127019,,,-1,608
57.68,63.45,31.72,0,57.68,28.84,2,4,20170909,229,44127020,,,-1,608
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,4,20170909,344,44127021,,,-1,608
2144.11,1851.08,617.03,0,2144.11,714.7,3,4,20170909,296,44127022,,,-1,608
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,20170909,348,44128001,,,-1,279
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,20170909,347,44128002,,,-1,279
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,20170909,346,44128003,,,-1,279
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,5,20170909,344,44128004,,,-1,279
40.37,24.06,12.03,0,40.37,20.19,2,5,20170910,215,44128005,,,-1,279
40.37,24.06,12.03,0,40.37,20.19,2,5,20170910,220,44128006,,,-1,279
115.36,126.9,31.72,0,115.36,28.84,4,5,20170910,232,44128007,,,-1,279
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,5,20170910,351,44128008,,,-1,279
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,20170910,345,44128009,,,-1,279
20.19,12.03,12.03,0,20.19,20.19,1,5,20170910,212,44128010,,,-1,279
25.93,28.53,5.71,0,25.93,5.19,5,5,20170910,223,44128011,,,-1,279
2097.29,2065.73,413.15,0,2097.29,419.46,5,2,20170910,332,44129001,,,-1,54
60.56,36.08,12.03,0,60.56,20.19,3,2,20170910,220,44129002,,,-1,54
838.92,826.29,413.15,0,838.92,419.46,2,2,20170910,326,44129003,,,-1,54
5248.76,5308.25,884.71,0,5248.76,874.79,6,2,20170910,316,44129004,,,-1,54
535.74,528.6,176.2,0,535.74,178.58,3,2,20170910,253,44129005,,,-1,54
2936.21,2892.02,413.15,0,2936.21,419.46,7,2,20170910,324,44129006,,,-1,54
144.2,158.62,31.72,0,144.2,28.84,5,2,20170910,232,44129007,,,-1,54
551.81,544.46,181.49,0,551.81,183.94,3,2,20170910,272,44129008,,,-1,54
838.92,826.29,413.15,0,838.92,419.46,2,2,20170910,330,44129009,,,-1,54
735.75,725.94,181.49,0,735.75,183.94,4,2,20170910,270,44129010,,,-1,54
2097.29,2065.73,413.15,0,2097.29,419.46,5,2,20170910,328,44129011,,,-1,54
838.92,826.29,413.15,0,838.92,419.46,2,2,20170910,334,44129012,,,-1,54
838.92,826.29,413.15,0,838.92,419.46,2,2,20170910,338,44129013,,,-1,54
173.04,190.35,31.72,0,173.04,28.84,6,2,20170910,229,44129014,,,-1,54
535.74,528.6,176.2,0,535.74,178.58,3,2,20170910,285,44129015,,,-1,54
40.37,24.06,12.03,0,40.37,20.19,2,2,20170910,212,44129016,,,-1,54
356.9,352.14,352.14,0,356.9,356.9,1,2,20170910,275,44129017,,,-1,54
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,2,20170910,310,44129018,,,-1,54
8747.94,8847.08,884.71,0,8747.94,874.79,10,2,20170910,315,44129019,,,-1,54
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170910,322,44129020,,,-1,54
115.36,126.9,31.72,0,115.36,28.84,4,2,20170910,235,44129021,,,-1,54
8587.85,8685.18,2171.29,0,8587.85,2146.96,4,2,20170911,314,44129022,,,-1,54
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,20170911,342,44129023,,,-1,54
2624.38,2654.12,884.71,0,2624.38,874.79,3,2,20170911,317,44129024,,,-1,54
7873.15,7962.37,884.71,0,7873.15,874.79,9,2,20170911,319,44129025,,,-1,54
183.94,181.49,181.49,0,183.94,183.94,1,2,20170911,264,44129026,,,-1,54
1427.59,1408.56,352.14,0,1427.59,356.9,4,2,20170911,276,44129027,,,-1,54
367.88,362.97,181.49,0,367.88,183.94,2,2,20170911,262,44129028,,,-1,54
60.56,36.08,12.03,0,60.56,20.19,3,2,20170911,215,44129029,,,-1,54
31.12,34.23,5.71,0,31.12,5.19,6,2,20170911,223,44129030,,,-1,54
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,5,20170911,344,44130001,,,-1,602
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,5,20170911,349,44130002,,,-1,602
714.7,617.03,617.03,0,714.7,714.7,1,5,20170911,304,44130003,,,-1,602
34.2,20.38,3.4,0,34.2,5.7,6,5,20170911,218,44130004,,,-1,602
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,20170911,351,44130005,,,-1,602
20.19,12.03,12.03,0,20.19,20.19,1,5,20170911,220,44130006,,,-1,602
722.59,623.84,623.84,0,722.59,722.59,1,5,20170911,307,44130007,,,-1,602
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,20170911,348,44130008,,,-1,602
1429.41,1234.06,617.03,0,1429.41,714.7,2,5,20170911,296,44130009,,,-1,602
34.2,20.38,3.4,0,34.2,5.7,6,2,20170911,218,44131001,,,-1,576
40.37,24.06,12.03,0,40.37,20.19,2,2,20170911,212,44131002,,,-1,576
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,2,20170911,349,44131003,,,-1,576
100.93,60.14,12.03,0,100.93,20.19,5,2,20170911,215,44131004,,,-1,576
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,2,20170911,346,44131005,,,-1,576
28.84,31.72,31.72,0,28.84,28.84,1,2,20170911,235,44131006,,,-1,576
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,2,20170911,344,44131007,,,-1,576
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,2,20170911,351,44131008,,,-1,576
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,2,20170911,345,44131009,,,-1,576
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,2,20170911,350,44131010,,,-1,576
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,20170911,351,44132001,,,-1,585
874.79,884.71,884.71,0,874.79,874.79,1,5,20170911,317,44133001,,,-1,170
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170911,334,44133002,,,-1,170
419.46,413.15,413.15,0,419.46,419.46,1,5,20170911,330,44133003,,,-1,170
4373.97,4423.54,884.71,0,4373.97,874.79,5,5,20170911,316,44133004,,,-1,170
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,20170911,315,44133005,,,-1,170
419.46,413.15,413.15,0,419.46,419.46,1,5,20170911,338,44133006,,,-1,170
838.92,826.29,413.15,0,838.92,419.46,2,5,20170911,324,44133007,,,-1,170
838.92,826.29,413.15,0,838.92,419.46,2,5,20170911,328,44133008,,,-1,170
2097.29,2065.73,413.15,0,2097.29,419.46,5,5,20170911,342,44133009,,,-1,170
8587.85,8685.18,2171.29,0,8587.85,2146.96,4,5,20170911,314,44133010,,,-1,170
20.19,12.03,12.03,0,20.19,20.19,1,5,20170911,212,44133011,,,-1,170
367.88,362.97,181.49,0,367.88,183.94,2,5,20170911,270,44133012,,,-1,170
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170911,326,44133013,,,-1,170
535.74,528.6,176.2,0,535.74,178.58,3,5,20170911,285,44133014,,,-1,170
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,20170911,322,44133015,,,-1,170
419.46,413.15,413.15,0,419.46,419.46,1,5,20170911,332,44133016,,,-1,170
367.88,362.97,181.49,0,367.88,183.94,2,5,20170911,262,44133017,,,-1,170
57.68,63.45,31.72,0,57.68,28.84,2,2,20170911,229,44280001,,,-1,215
419.46,413.15,413.15,0,419.46,419.46,1,4,20170911,342,44281001,,,-1,510
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,6,20170911,346,44282001,,,-1,442
60.56,36.08,12.03,0,60.56,20.19,3,6,20170911,215,44282002,,,-1,442
809.76,699.09,699.09,0,809.76,809.76,1,6,20170911,300,44282003,,,-1,442
1445.19,1247.68,623.84,0,1445.19,722.59,2,6,20170911,288,44282004,,,-1,442
115.36,126.9,31.72,0,115.36,28.84,4,6,20170911,235,44282005,,,-1,442
86.52,95.17,31.72,0,86.52,28.84,3,6,20170911,229,44282006,,,-1,442
40.37,24.06,12.03,0,40.37,20.19,2,6,20170911,212,44282007,,,-1,442
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,6,20170911,345,44282008,,,-1,442
80.75,48.11,12.03,0,80.75,20.19,4,6,20170911,220,44282009,,,-1,442
809.76,699.09,699.09,0,809.76,809.76,1,6,20170911,299,44282010,,,-1,442
1445.19,1247.68,623.84,0,1445.19,722.59,2,6,20170911,293,44282011,,,-1,442
714.7,617.03,617.03,0,714.7,714.7,1,6,20170911,296,44282012,,,-1,442
173.04,190.35,31.72,0,173.04,28.84,6,6,20170911,232,44282013,,,-1,442
16199.95,15184.76,1898.09,0,16199.95,2024.99,8,6,20170911,348,44282014,,,-1,442
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,6,20170911,344,44282015,,,-1,442
6998.35,7077.67,884.71,0,6998.35,874.79,8,6,20170912,319,44283001,,,-1,227
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170912,317,44283002,,,-1,227
183.94,181.49,181.49,0,183.94,183.94,1,6,20170912,272,44283003,,,-1,227
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170912,316,44283004,,,-1,227
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,6,20170912,314,44283005,,,-1,227
2097.29,2065.73,413.15,0,2097.29,419.46,5,6,20170912,326,44283006,,,-1,227
4768.41,4957.76,413.15,0,4865.72,405.48,12,6,20170912,342,44283007,,,-1,227
178.58,176.2,176.2,0,178.58,178.58,1,6,20170912,279,44283008,,,-1,227
3355.67,3305.17,413.15,0,3355.67,419.46,8,6,20170912,328,44283009,,,-1,227
183.94,181.49,181.49,0,183.94,183.94,1,6,20170912,264,44283010,,,-1,227
535.74,528.6,176.2,0,535.74,178.58,3,6,20170912,253,44283011,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,20170912,338,44283012,,,-1,227
419.46,413.15,413.15,0,419.46,419.46,1,6,20170912,336,44283013,,,-1,227
183.94,181.49,181.49,0,183.94,183.94,1,6,20170912,270,44283014,,,-1,227
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170912,310,44283015,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,20170912,324,44283016,,,-1,227
713.8,704.28,352.14,0,713.8,356.9,2,6,20170912,276,44283017,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,20170912,330,44283018,,,-1,227
551.81,544.46,181.49,0,551.81,183.94,3,6,20170912,262,44283019,,,-1,227
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,20170912,332,44283020,,,-1,227
1516.15,1495.94,747.97,0,1516.15,758.08,2,6,20170912,238,44283021,,,-1,227
40.37,24.06,12.03,0,40.37,20.19,2,6,20170912,220,44283022,,,-1,227
838.92,826.29,413.15,0,838.92,419.46,2,6,20170912,340,44283023,,,-1,227
183.94,181.49,181.49,0,183.94,183.94,1,6,20170912,266,44283024,,,-1,227
419.46,413.15,413.15,0,419.46,419.46,1,6,20170912,334,44283025,,,-1,227
5248.76,5308.25,884.71,0,5248.76,874.79,6,6,20170912,315,44283026,,,-1,227
357.16,352.4,176.2,0,357.16,178.58,2,6,20170912,285,44283027,,,-1,227
60.56,36.08,12.03,0,60.56,20.19,3,1,20170912,212,44284001,,,-1,146
28.84,31.72,31.72,0,28.84,28.84,1,1,20170912,232,44284002,,,-1,146
14174.96,13286.66,1898.09,0,14174.96,2024.99,7,1,20170912,351,44284003,,,-1,146
114.17,78.11,3.4,0,120.18,5.23,23,1,20170912,218,44284004,,,-1,146
144.2,158.62,31.72,0,144.2,28.84,5,1,20170912,229,44284005,,,-1,146
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,1,20170912,345,44284006,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,20170912,347,44284007,,,-1,146
60.56,36.08,12.03,0,60.56,20.19,3,1,20170912,215,44284008,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,20170912,344,44284009,,,-1,146
28.84,31.72,31.72,0,28.84,28.84,1,1,20170912,235,44284010,,,-1,146
20249.94,18980.94,1898.09,0,20249.94,2024.99,10,1,20170912,349,44284011,,,-1,146
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,20170912,348,44284012,,,-1,146
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,1,20170912,350,44284013,,,-1,146
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,20170912,346,44284014,,,-1,146
80.75,48.11,12.03,0,80.75,20.19,4,1,20170912,220,44284015,,,-1,146
5.19,5.71,5.71,0,5.19,5.19,1,1,20170912,223,44284016,,,-1,146
64.8,40.76,3.4,0,66.12,5.51,12,1,20170912,218,44285001,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170912,348,44285002,,,-1,397
34.2,20.38,3.4,0,34.2,5.7,6,1,20170912,219,44285003,,,-1,397
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,1,20170912,344,44285004,,,-1,397
2456.1,2120.43,706.81,0,2456.1,818.7,3,1,20170912,292,44285005,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170912,351,44285006,,,-1,397
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,20170912,347,44285007,,,-1,397
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,1,20170912,346,44285008,,,-1,397
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,20170912,345,44285009,,,-1,397
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,20170912,349,44285010,,,-1,397
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,1,20170912,350,44285011,,,-1,397
1429.41,1234.06,617.03,0,1429.41,714.7,2,1,20170912,296,44285012,,,-1,397
2890.38,2495.36,623.84,0,2890.38,722.59,4,1,20170912,307,44285013,,,-1,397
874.79,884.71,884.71,0,874.79,874.79,1,4,20170912,317,44286001,,,-1,511
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,20170912,314,44286002,,,-1,511
419.46,413.15,413.15,0,419.46,419.46,1,4,20170912,330,44286003,,,-1,511
838.92,826.29,413.15,0,838.92,419.46,2,4,20170912,334,44286004,,,-1,511
419.46,413.15,413.15,0,419.46,419.46,1,4,20170912,328,44286005,,,-1,511
838.92,826.29,413.15,0,838.92,419.46,2,4,20170912,338,44286006,,,-1,511
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,3,20170912,346,44287001,,,-1,646
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,3,20170912,350,44287002,,,-1,646
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,3,20170912,349,44287003,,,-1,646
17.1,10.19,3.4,0,17.1,5.7,3,3,20170912,218,44287004,,,-1,646
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,3,20170912,344,44287005,,,-1,646
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,20170912,324,44288001,,,-1,514
419.46,413.15,413.15,0,419.46,419.46,1,6,20170912,340,44288002,,,-1,514
735.75,725.94,181.49,0,735.75,183.94,4,6,20170912,262,44288003,,,-1,514
28.84,31.72,31.72,0,28.84,28.84,1,6,20170912,235,44288004,,,-1,514
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,20170912,319,44288005,,,-1,514
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,20170912,322,44288006,,,-1,514
419.46,413.15,413.15,0,419.46,419.46,1,6,20170912,336,44288007,,,-1,514
758.08,747.97,747.97,0,758.08,758.08,1,6,20170912,238,44288008,,,-1,514
115.36,126.9,31.72,0,115.36,28.84,4,6,20170912,232,44288009,,,-1,514
20.19,12.03,12.03,0,20.19,20.19,1,6,20170912,220,44288010,,,-1,514
919.69,907.43,181.49,0,919.69,183.94,5,6,20170912,270,44288011,,,-1,514
1070.69,1056.42,352.14,0,1070.69,356.9,3,6,20170912,276,44288012,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,20170912,334,44288013,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,20170912,317,44288014,,,-1,514
535.74,528.6,176.2,0,535.74,178.58,3,6,20170913,285,44288015,,,-1,514
10.37,11.41,5.71,0,10.37,5.19,2,6,20170913,223,44288016,,,-1,514
2097.29,2065.73,413.15,0,2097.29,419.46,5,6,20170913,332,44288017,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,20170913,315,44288018,,,-1,514
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,20170913,342,44288019,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,20170913,338,44288020,,,-1,514
60.56,36.08,12.03,0,60.56,20.19,3,6,20170913,212,44288021,,,-1,514
28.84,31.72,31.72,0,28.84,28.84,1,6,20170913,229,44288022,,,-1,514
892.9,881,176.2,0,892.9,178.58,5,6,20170913,253,44288023,,,-1,514
551.81,544.46,181.49,0,551.81,183.94,3,6,20170913,264,44288024,,,-1,514
551.81,544.46,181.49,0,551.81,183.94,3,6,20170913,272,44288025,,,-1,514
2274.23,2243.9,747.97,0,2274.23,758.08,3,6,20170913,241,44288026,,,-1,514
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,20170913,328,44288027,,,-1,514
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,20170913,316,44288028,,,-1,514
80.75,48.11,12.03,0,80.75,20.19,4,6,20170913,215,44288029,,,-1,514
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,20170913,326,44288030,,,-1,514
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,6,20170913,310,44288031,,,-1,514
838.92,826.29,413.15,0,838.92,419.46,2,6,20170913,330,44288032,,,-1,514
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,20170913,314,44288033,,,-1,514
178.58,176.2,176.2,0,178.58,178.58,1,6,20170913,279,44288034,,,-1,514
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,3,20170913,348,44289001,,,-1,504
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,3,20170913,344,44289002,,,-1,504
17.1,10.19,3.4,0,17.1,5.7,3,3,20170913,218,44289003,,,-1,504
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,20170913,319,44290001,,,-1,383
419.46,413.15,413.15,0,419.46,419.46,1,4,20170913,342,44290002,,,-1,383
419.46,413.15,413.15,0,419.46,419.46,1,4,20170913,322,44290003,,,-1,383
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,20170913,326,44290004,,,-1,383
2890.38,2495.36,623.84,0,2890.38,722.59,4,1,20170913,288,44291001,,,-1,578
1619.52,1398.19,699.09,0,1619.52,809.76,2,1,20170913,299,44291002,,,-1,578
5.19,5.71,5.71,0,5.19,5.19,1,3,20170913,223,44292001,,,-1,643
1258.38,1239.44,413.15,0,1258.38,419.46,3,3,20170913,342,44292002,,,-1,643
419.46,413.15,413.15,0,419.46,419.46,1,3,20170913,332,44292003,,,-1,643
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,20170913,319,44292004,,,-1,643
419.46,413.15,413.15,0,419.46,419.46,1,2,20170913,340,44293001,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,20170913,320,44293002,,,-1,618
735.75,725.94,181.49,0,735.75,183.94,4,2,20170913,262,44293003,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,20170913,334,44293004,,,-1,618
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,2,20170913,314,44293005,,,-1,618
10.37,11.41,5.71,0,10.37,5.19,2,2,20170913,223,44293006,,,-1,618
419.46,413.15,413.15,0,419.46,419.46,1,2,20170913,324,44293007,,,-1,618
838.92,826.29,413.15,0,838.92,419.46,2,2,20170913,328,44293008,,,-1,618
183.94,181.49,181.49,0,183.94,183.94,1,2,20170913,270,44293009,,,-1,618
